City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,jucurutu,-6.0339,-37.0203,28.1,65,100,4.14,BR,1740004113
363,egilsstadir,65.2653,-14.3948,3.95,93,75,7.2,IS,1740004114
364,karamay,45.6004,84.8661,-9.99,74,9,1.07,CN,1740004115
365,oltinko'l,40.8011,72.1634,6.69,42,100,1.58,UZ,1740004119
366,vernal,40.4555,-109.5287,2.84,44,0,4.47,US,1740004120
367,kiffa,16.6166,-11.4045,27.12,10,0,4.89,MR,1740004121
368,bodo,67.28,14.405,3.76,82,75,8.23,NO,1740004122
369,boguchany,58.3814,97.4531,-24.61,99,45,1.33,RU,1740004123
370,saipan,15.1355,145.701,28.39,77,40,5.66,MP,1740004124
371,luba,3.4568,8.5547,28.47,79,16,3.2,GQ,1740004126
372,kununurra,-15.7667,128.7333,26.99,94,82,0.0,AU,1740004127
373,le port,-20.9373,55.2919,26.98,95,100,3.04,RE,1740004128
374,villa gesell,-37.2639,-56.973,24.84,45,0,8.48,AR,1740004129
375,souillac,-20.5167,57.5167,27.21,74,75,2.57,MU,1740004130
376,alaghsas,17.0187,8.0168,25.69,13,0,2.58,NE,1740004131
377,kasempa,-13.4584,25.8338,19.08,93,100,0.65,ZM,1740004132
378,sherghati,24.5667,84.7833,19.15,39,95,0.48,IN,1740004133
379,jogeva,58.7467,26.3939,-10.87,97,10,1.22,EE,1740004134
380,brooks,50.5834,-111.8851,-16.01,60,12,6.69,CA,1740004136
381,cam pha mines,21.0167,107.3,17.21,96,100,3.09,VN,1740004137
382,mermoz boabab,14.7065,-17.4758,18.88,88,0,4.12,SN,1740004138
383,fengxiang,47.5833,130.8333,-20.82,91,38,3.43,CN,1740004139
384,peterhead,57.5058,-1.7981,5.65,89,100,13.12,GB,1740004140
385,tromso,69.6496,18.957,0.01,93,75,5.66,NO,1740004141
386,shanwei,22.782,115.3475,15.74,77,100,6.08,CN,1740004142
387,zhezqazghan,47.7833,67.7667,-15.26,97,5,1.99,KZ,1740004143
388,hilo,19.7297,-155.09,26.16,83,88,3.58,US,1740004146
389,kagizman,40.1567,43.1342,1.42,96,98,1.46,TR,1740004147
390,save,8.0425,2.486,29.55,60,95,3.87,BJ,1740004148
391,lugoj,45.6886,21.9031,-3.62,55,0,0.78,RO,1740004149
392,mugia,43.1041,-9.2179,14.39,82,100,9.58,ES,1740004150
393,bodaybo,57.8506,114.1933,-35.47,100,100,0.58,RU,1740004151
394,pionerskiy,54.9508,20.2275,-12.09,81,21,2.32,RU,1740004152
395,plastun,44.7561,136.2939,-13.16,69,31,4.01,RU,1740004153
396,guanica,17.9716,-66.908,27.84,61,11,7.08,PR,1740004155
397,bel ombre,-4.6167,55.4167,26.91,78,20,5.66,SC,1740004156
398,puerto baquerizo moreno,-0.9,-89.6,28.55,74,40,4.12,EC,1740004157
399,huatabampo,26.8333,-109.6333,28.26,17,0,5.83,MX,1740004158
400,tebingtinggi,3.3285,99.1625,23.05,96,100,0.72,ID,1740004159
401,curitibanos,-27.2828,-50.5844,17.87,99,100,0.39,BR,1740004160
402,puerto leguizamo,-0.1934,-74.7819,26.94,87,66,1.45,CO,1740004161
403,sidi khaled,34.387,4.9879,14.68,51,100,1.32,DZ,1740004162
404,howrah,22.5892,88.3103,22.0,94,40,1.54,IN,1740004163
405,mulayjah,27.271,48.4242,16.6,36,100,4.01,SA,1740004165
406,kapa'a,22.0752,-159.319,27.18,81,0,4.63,US,1740004166
407,touros,-5.1989,-35.4608,26.79,76,77,4.18,BR,1740004167
408,mo i rana,66.3128,14.1428,-3.15,90,100,0.0,NO,1740004168
409,ostersund,63.1792,14.6357,-8.75,92,0,1.54,SE,1740004169
410,union de san antonio,21.1,-101.9667,25.75,19,91,3.45,MX,1740004170
411,oakland,42.6667,-83.3999,-8.33,63,100,4.12,US,1740003384
412,fort bragg,35.139,-79.006,-0.66,90,100,5.14,US,1740004172
413,konarka,19.9,86.1167,24.35,77,0,4.12,IN,1740004173
414,angaur state,6.906,134.13,27.58,81,100,9.22,PW,1740004175
415,halvad,23.0167,71.1833,22.23,48,37,4.13,IN,1740004176
416,nevel'sk,46.6733,141.8633,-8.45,84,93,4.17,RU,1740004177
417,tarko-sale,64.9225,77.785,-20.61,93,8,7.09,RU,1740004178
418,karema,-6.8205,30.4389,21.64,86,33,1.66,TZ,1740004179
419,port saint john's,-31.6229,29.5448,21.58,90,100,4.24,ZA,1740004180
420,fereydunshahr,32.941,50.121,-10.28,34,71,2.16,IR,1740004181
421,recani,31.2846,-4.2688,12.52,53,12,2.9,MA,1740004182
422,kailua-kona,19.6406,-155.9956,27.98,76,20,5.66,US,1740004183
423,green river,41.5286,-109.4662,0.65,57,100,6.61,US,1740004185
424,mani,4.8172,-72.2886,32.41,38,81,2.04,CO,1740004186
425,rio grande,-32.035,-52.0986,22.75,80,70,7.24,BR,1740004187
426,ts'nori,41.6209,45.9694,2.64,99,100,0.89,GE,1740004188
427,tutoia,-2.7619,-42.2744,26.65,82,48,5.05,BR,1740004189
428,arti,56.4234,58.5328,-24.27,100,87,1.37,RU,1740004190
429,guangyuan,32.442,105.823,6.93,84,100,1.49,CN,1740004191
430,bahia blanca,-38.7196,-62.2724,36.13,15,51,4.79,AR,1740004192
431,san mariano,7.5,126.0,21.13,97,100,0.84,PH,1740004193
432,arkhangel'sk,64.5401,40.5433,-7.94,93,100,4.0,RU,1740004195
433,kikwit,-5.041,18.8162,23.42,76,84,0.73,CD,1740004196
434,tharangambadi,11.0319,79.8528,23.26,81,0,2.82,IN,1740004198
435,arraial do cabo,-22.9661,-42.0278,25.98,83,0,8.23,BR,1740004199
436,usinsk,65.9939,57.5281,-7.86,96,100,4.85,RU,1740004200
437,vikhorevka,56.1201,101.1636,-31.58,100,100,0.76,RU,1740004201
438,broken hill,-31.95,141.4333,17.84,44,0,8.04,AU,1740004202
439,pachino,36.7186,15.0907,13.1,77,100,3.5,IT,1740004204
440,mar del plata,-38.0023,-57.5575,30.01,23,0,4.63,AR,1740004205
441,novodvinsk,64.4165,40.8122,-8.14,98,33,2.22,RU,1740004206
442,bykhaw,53.5193,30.2469,-9.68,93,39,2.38,BY,1740004207
443,kangding,30.0513,101.9603,1.79,82,99,2.46,CN,1740004208
444,qeshm,26.9581,56.2719,20.78,59,25,2.3,IR,1740004209
445,robit,12.0167,39.6333,19.95,37,75,1.53,ET,1740004210
446,queenstown,-31.8976,26.8753,13.61,93,99,2.16,ZA,1740004211
447,krupki,54.3178,29.1358,-11.11,96,45,1.65,BY,1740004212
448,pariaman,-0.619,100.12,26.03,83,95,1.69,ID,1740004215
449,greymouth,-42.4667,171.2,17.38,85,81,3.5,NZ,1740004216
450,bairnsdale,-37.8333,147.6167,17.25,63,81,0.45,AU,1740004217
451,khilok,51.3674,110.4676,-29.69,98,79,1.1,RU,1740004218
452,zouerate,22.7187,-12.4521,17.75,29,0,4.92,MR,1740004219
453,kemin,42.7846,75.6892,-0.17,51,100,1.79,KG,1740004220
454,smithers,54.7804,-127.1743,-1.82,74,75,1.03,CA,1740004221
455,macia,-25.0269,33.0989,24.04,93,100,5.38,MZ,1740004222
456,alajarvi,63.0,23.8167,-6.89,95,87,3.23,FI,1740004224
457,papao,-17.75,-149.55,30.82,74,95,10.95,PF,1740004225
458,thai binh,20.45,106.3333,19.16,94,100,3.18,VN,1740004226
459,la sarre,48.8002,-79.1996,-11.69,94,100,3.31,CA,1740004227
460,faya-largeau,17.9257,19.1043,24.13,10,0,5.06,TD,1740004228
461,kotabumi,-4.8333,104.9,22.58,95,100,1.34,ID,1740004229
462,salahonda,2.1019,-78.7217,26.29,83,71,4.2,CO,1740004230
463,coteau-du-lac,45.3001,-74.1825,-10.97,62,91,4.26,CA,1740004231
464,bikenibeu village,1.3673,173.1241,28.98,79,40,7.53,KI,1740004232
465,bada,51.392,109.8717,-26.76,99,58,1.48,RU,1740004234
466,akureyri,65.6835,-18.0878,6.96,70,75,7.72,IS,1740004236
467,dungarvan,52.0881,-7.6253,11.05,98,100,9.61,IE,1740004237
468,terme,41.2092,36.9739,2.45,72,100,2.85,TR,1740004238
469,chimbarongo,-34.7,-71.05,30.17,32,0,3.17,CL,1740004239
470,huaidian,33.4333,115.0333,2.85,77,100,3.82,CN,1740004240
471,galesong,-5.3166,119.3661,26.52,81,100,2.34,ID,1740004241
472,paita,-5.0892,-81.1144,26.08,72,59,4.97,PE,1740004243
473,kasumkent,41.6773,48.146,-5.38,91,100,1.78,RU,1740004244
474,bereznik,62.8551,42.7072,-16.69,98,67,1.3,RU,1740004245
475,falun,60.6036,15.626,-8.77,97,53,1.03,SE,1740004246
476,cole harbour,44.6724,-63.4751,-0.02,66,20,3.6,CA,1740004247
477,siwa oasis,29.2041,25.5195,14.84,67,0,4.51,EG,1740004248
478,puerto ayacucho,5.6639,-67.6236,25.86,84,100,3.0,VE,1740004249
479,argo,37.6333,22.7333,4.59,86,95,2.48,GR,1740004145
480,barcelos,41.5388,-8.6151,11.67,96,100,1.8,PT,1740004251
481,saint-paul,-21.0096,55.2707,27.05,95,100,1.49,RE,1740004252
482,kokopo,-4.352,152.2633,27.99,71,100,2.82,PG,1740004254
483,vernon,50.2581,-119.2691,2.64,86,100,2.06,CA,1740004255
484,marco de canavezes,41.1839,-8.1486,10.64,96,100,0.9,PT,1740004256
485,okahandja,-21.9833,16.9167,20.08,48,4,3.42,NA,1740004257
486,sabang,5.8933,95.3214,28.22,73,75,7.89,ID,1740004258
487,saint-philippe,-21.3585,55.7679,25.91,78,94,3.81,RE,1740004259
488,nuku'alofa,-21.1333,-175.2,28.19,78,75,6.17,TO,1740004260
489,burang,30.25,81.1667,-10.18,72,100,2.8,CN,1740004261
490,fauske,67.2588,15.3918,3.3,93,100,4.65,NO,1740004262
491,coxen hole,16.3244,-86.5366,28.6,74,0,6.17,HN,1740004264
492,shetpe,44.1667,52.1167,-3.05,95,100,5.51,KZ,1740004266
493,san felice circeo,41.2372,13.0942,11.62,70,99,2.78,IT,1740004267
494,vadso,70.0744,29.7487,-2.91,86,20,7.2,NO,1740004268
495,kwolla,8.9333,9.2833,28.2,12,100,1.96,NG,1740004269
496,midvagur,62.0511,-7.1939,7.46,87,100,9.77,FO,1740004270
497,fortaleza,-3.7227,-38.5247,26.79,89,75,2.06,BR,1740004271
498,hami,42.8,93.45,-0.46,42,0,2.52,CN,1740004273
499,bayanhongor,46.7167,100.1167,-27.7,79,4,1.43,MN,1740004274
500,pacasmayo,-7.4006,-79.5714,24.97,75,81,4.29,PE,1740004275
501,rio vista,38.1558,-121.6913,17.05,86,85,4.94,US,1740004276
502,mejit,10.2753,170.8646,27.45,74,100,8.2,MH,1740004277
503,mossel bay,-34.1831,22.146,21.04,75,91,7.9,ZA,1740004278
504,atar,20.5169,-13.0499,20.24,34,0,5.03,MR,1740004279
505,ilebo,-4.3167,20.5833,23.85,78,93,0.87,CD,1740004280
506,ilhabela,-23.7781,-45.3581,25.78,89,100,2.31,BR,1740004282
507,eyl,7.9803,49.8164,23.29,79,16,4.54,SO,1740004283
508,terrace,54.5163,-128.6035,1.95,69,100,5.66,CA,1740004284
509,blackfoot,43.1905,-112.345,-0.67,98,100,1.15,US,1740004285
510,ambon,-3.6954,128.1814,29.02,100,40,1.03,ID,1740004286
511,noosa heads,-26.3833,153.15,25.34,57,89,6.44,AU,1740004287
512,weno,7.4515,151.8468,28.13,69,80,6.82,FM,1740004289
513,ponta delgada,37.7333,-25.6667,18.44,94,75,10.8,PT,1740004291
514,keren,15.7778,38.4581,20.25,70,37,2.09,ER,1740004292
515,masuguru,-11.3667,38.4167,23.13,95,97,1.59,TZ,1740004293
516,qamdo,31.1667,97.2333,-7.9,73,15,2.13,CN,1740004294
517,onega,63.9061,38.1404,-16.55,99,74,1.34,RU,1740004295
518,richards bay,-28.783,32.0377,21.96,93,100,1.37,ZA,1740004296
519,san luis de la loma,17.2706,-100.8939,27.79,64,100,2.04,MX,1740004297
520,nieuw amsterdam,5.8833,-55.0833,27.01,74,40,2.57,SR,1740004298
521,goz beida,13.95,20.55,25.27,12,6,4.25,TD,1740004299
522,hutang,31.5333,119.4833,5.11,73,99,5.3,CN,1740004301
523,ploudalmezeau,48.5333,-4.65,12.21,100,100,8.75,FR,1740004302
524,naantali,60.4674,22.0243,-11.77,92,0,1.03,FI,1740004303
525,vikarabad,17.3333,77.9,22.46,37,0,1.25,IN,1740004304
526,uzhur,55.3036,89.8339,-18.51,99,75,2.18,RU,1740004305
527,phang nga,8.4509,98.5298,22.18,90,71,1.49,TH,1740004306
528,huarmey,-10.0681,-78.1522,24.5,80,57,3.3,PE,1740004307
529,stiens,53.2623,5.7577,1.64,55,100,5.66,NL,1740004308
530,minas de marcona,-15.2119,-75.1103,19.15,85,100,6.35,PE,1740004309
531,morinville,53.8001,-113.652,-16.4,67,40,5.66,CA,1740004310
532,bamboo flat,11.7,92.7167,24.05,94,40,1.03,IN,1740004312
533,shadegan,30.6497,48.6647,16.8,22,98,1.85,IR,1740004313
534,san rafael del sur,11.8485,-86.4384,31.97,42,100,6.41,NI,1740004314
535,benguela,-12.5763,13.4055,26.59,82,99,3.49,AO,1740004315
536,kigorobya,1.6162,31.3089,22.45,38,11,1.82,UG,1740004316
537,barra de sao francisco,-18.755,-40.8908,24.5,74,77,3.48,BR,1740004318
538,winnemucca,40.973,-117.7357,6.03,87,100,4.12,US,1740004319
539,khandyga,62.6667,135.6,-37.35,100,99,0.95,RU,1740004320
540,port blair,11.6667,92.75,24.02,94,40,1.03,IN,1740004321
541,la'ie,21.6477,-157.9253,28.92,76,10,3.13,US,1740004322
542,little falls,40.869,-74.2082,-1.66,52,0,7.2,US,1740004323
543,lagos,6.5833,3.75,26.74,87,100,1.9,NG,1740004263
544,corning,42.1428,-77.0547,-6.64,64,100,1.79,US,1740004325
545,arno,60.1167,18.6333,-5.31,95,12,2.63,SE,1740004326
546,larache,35.1932,-6.1557,14.51,79,0,2.66,MA,1740004330
547,mahdia,35.5047,11.0622,13.75,79,100,2.97,TN,1740004331
548,mathba,22.2855,89.9629,20.05,88,0,0.57,BD,1740004332
549,cabedelo,-6.9811,-34.8339,27.37,75,94,4.03,BR,1740004333
550,saint-joseph,-21.3667,55.6167,24.21,77,93,3.95,RE,1740004334
551,hibbing,47.4272,-92.9377,-15.25,66,100,5.66,US,1740004335
552,claveria,18.6074,121.0832,22.15,90,100,7.45,PH,1740004336
553,holualoa,19.6228,-155.9522,25.91,73,20,5.66,US,1740004338
554,hola,51.5377,23.1902,-5.41,95,58,1.1,PL,1740004339
555,maba,24.6841,113.5984,14.91,68,100,1.21,CN,1740004340
556,supe,-10.8,-77.7333,23.69,81,84,2.6,PE,1740004341
557,huaicheng,23.9051,112.1931,17.63,72,100,1.39,CN,1740004342
558,ogdensburg,44.6942,-75.4863,-11.1,52,0,3.09,US,1740004343
559,kotlas,61.2611,46.6556,-15.88,98,77,2.18,RU,1740004344
560,kandahar,31.0,65.75,6.25,62,0,3.64,AF,1740004345
561,port augusta,-32.5,137.7667,20.16,43,0,4.04,AU,1740004346
562,easley,34.8298,-82.6015,3.14,84,100,0.45,US,1740004348
563,medvezh'yegorsk,62.9167,34.4667,-12.22,97,58,1.56,RU,1740004246
564,bonthe,7.5264,-12.505,25.06,86,77,3.1,SL,1740004350
565,vero beach,27.6386,-80.3973,26.69,89,100,3.09,US,1740004351
566,conduaga,8.862,117.4893,25.08,87,100,0.44,PH,1740004352
567,serowe,-22.3833,26.7167,19.01,97,100,7.65,BW,1740004354
568,george town,5.4112,100.3354,25.96,77,20,1.54,MY,1740004068
569,revda,56.801,59.9303,-23.78,99,51,1.37,RU,1740004356
570,dalnegorsk,44.5604,135.5701,-14.83,75,9,2.61,RU,1740004358
571,carutapera,-1.195,-46.02,24.54,93,100,2.18,BR,1740004359
572,katsuura,35.1333,140.3,5.23,39,0,9.46,JP,1740004360
573,puerto armuelles,8.2833,-82.8667,28.38,71,74,3.58,PA,1740004361
