City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,nacala,-14.5428,40.6728,24.69,94,100,2.79,MZ,1740007920
362,abeche,13.8292,20.8324,24.81,14,1,3.1,TD,1740007921
363,bandarbeyla,9.4942,50.8122,24.18,74,40,3.88,SO,1740007922
364,mollendo,-17.0231,-72.0147,22.01,85,40,1.96,PE,1740007923
365,vacaria,-28.5122,-50.9339,16.56,97,91,2.03,BR,1740007924
366,gazli,40.1333,63.45,4.3,77,1,2.78,UZ,1740007926
367,balqash,46.8481,74.995,-9.51,83,98,3.52,KZ,1740007927
368,aasiaat,68.7098,-52.8699,-16.37,96,51,1.46,GL,1740007930
369,zavetnoye,47.1194,43.8903,-6.83,52,55,3.24,RU,1740007931
370,vylkove,45.4021,29.586,-2.62,53,5,2.52,UA,1740007932
371,suwayr,30.1171,40.3893,12.8,46,6,6.49,SA,1740007934
372,taulaga,-11.0553,-171.0883,28.43,72,100,10.95,AS,1740007935
373,camana,-16.6228,-72.7111,23.47,83,53,2.45,PE,1740007936
374,khost,33.3395,69.9204,6.58,85,98,1.55,AF,1740007937
375,aswan,24.0934,32.907,17.61,25,0,1.54,EG,1740007938
376,magadan,59.5667,150.8,-11.71,74,100,4.31,RU,1740007939
377,arraial do cabo,-22.9661,-42.0278,24.93,88,1,11.69,BR,1740007940
378,arish,31.1316,33.7984,15.56,70,7,5.91,EG,1740007941
379,north platte,41.1239,-100.7654,-16.06,60,0,1.34,US,1740007942
380,fort mcmurray,56.7268,-111.381,-10.23,37,100,5.66,CA,1740007836
381,hithadhoo,-0.6,73.0833,27.38,73,60,0.67,MV,1740007945
382,pathein,16.7833,94.7333,20.68,83,0,2.55,MM,1740007946
383,palikir - national government center,6.9248,158.1611,30.47,78,100,5.66,FM,1740007947
384,vernon,50.2581,-119.2691,2.64,89,100,2.06,CA,1740007948
385,sisimiut,66.9395,-53.6735,-10.63,83,8,6.02,GL,1740007949
386,machico,32.7,-16.7667,17.35,79,20,2.57,PT,1740007950
387,sandnessjoen,66.0217,12.6316,0.27,77,89,7.16,NO,1740007951
388,kamiiso,41.8167,140.65,-2.79,74,20,1.54,JP,1740007952
389,bera,24.0833,89.6167,18.78,63,23,2.3,BD,1740007953
390,malyye derbety,47.9547,44.6808,-7.49,60,4,2.56,RU,1740007955
391,troitskoye,52.9821,84.6757,-17.68,100,92,1.51,RU,1740007956
392,harper,4.375,-7.7169,26.45,85,99,1.0,LR,1740007958
393,luau,-10.7073,22.2247,17.03,93,94,1.14,AO,1740007959
394,gurupi,-11.7292,-49.0686,25.2,72,84,0.84,BR,1740007961
395,shagonar,51.5333,92.8,-23.44,98,97,0.24,RU,1740007962
396,itapirapua,-15.8233,-50.6133,25.47,78,71,1.52,BR,1740007964
397,bengkulu,-3.8004,102.2655,23.86,89,100,1.86,ID,1740007965
398,tindouf,27.6711,-8.1474,19.25,30,0,4.12,DZ,1740007966
399,nizhniy kuranakh,58.8353,125.4869,-21.17,99,100,1.48,RU,1740007967
400,braslaw,55.644,27.0455,-10.05,96,17,1.36,BY,1740007968
401,cabedelo,-6.9811,-34.8339,26.37,77,93,3.97,BR,1740007969
402,motygino,58.1831,94.7592,-25.0,100,82,1.95,RU,1740007970
403,khanpur mahar,27.8436,69.4137,16.23,66,0,3.33,PK,1740007971
404,charters towers,-20.1,146.2667,26.93,63,10,4.32,AU,1740007972
405,nova sintra,14.8667,-24.7167,21.86,77,1,4.7,CV,1740007973
406,mashhad,36.297,59.6062,4.08,87,10,2.06,IR,1740007975
407,duekoue,6.7472,-7.3496,23.11,94,100,1.54,CI,1740007976
408,east london,-33.0153,27.9116,20.99,85,93,6.64,ZA,1740007977
409,nemuro,43.3236,145.575,-3.23,70,100,6.69,JP,1740007978
410,severnoye,56.3491,78.3619,-13.33,97,100,1.01,RU,1740007979
411,zaozersk,69.4005,32.4476,-7.15,92,70,4.87,RU,1740007980
412,pirassununga,-21.9961,-47.4258,26.81,65,75,3.6,BR,1740007981
413,changji,44.0167,87.3167,-14.56,92,96,1.0,CN,1740007982
414,nova vicosa,-17.8919,-39.3719,25.67,85,5,3.59,BR,1740007983
415,safi,32.1667,-8.8333,11.47,94,1,3.63,MA,1740007985
416,kolonia town,6.964,158.206,31.06,78,100,5.66,FM,1740007986
417,yangjiang,21.85,111.9667,17.8,80,99,2.12,CN,1740007987
418,taki,22.5861,88.9214,21.18,85,1,1.35,IN,1740007988
419,petoskey,45.3733,-84.9553,-10.17,75,100,2.06,US,1740007986
420,sao vicente,-23.9631,-46.3919,27.21,26,42,0.58,BR,1740007990
421,okhotsk,59.3833,143.3,-17.03,74,27,7.05,RU,1740007991
422,fortuna,40.5982,-124.1573,12.77,91,100,5.66,US,1740007992
423,praia da vitoria,38.7333,-27.0667,15.14,88,20,2.95,PT,1740007993
424,alotau,-10.3069,150.4462,27.38,85,100,2.53,PG,1740007994
425,nasipit,8.9692,125.2947,24.56,89,100,2.72,PH,1740007996
426,howard springs,-12.497,131.047,27.95,77,91,2.98,AU,1740007997
427,cockburn town,21.4612,-71.1419,25.25,83,44,8.68,TC,1740007999
428,aksu,41.1231,80.2644,-0.75,38,48,1.11,CN,1740008000
429,kapa'a,22.0752,-159.319,27.18,81,0,4.63,US,1740008001
430,alofi,-19.0595,-169.9187,27.94,89,100,8.23,NU,1740008002
431,coronado,32.6859,-117.1831,21.93,70,20,6.69,US,1740007809
432,katsuura,35.1333,140.3,5.76,36,0,9.53,JP,1740008006
433,aksuat,48.7167,83.7,-16.16,76,4,1.33,KZ,1740008007
434,makubetsu,45.3714,141.8211,-3.27,76,90,5.36,JP,1740008008
435,kodinsk,58.6881,99.1844,-26.59,100,78,1.84,RU,1740008009
436,borgarnes,64.5383,-21.9206,3.93,85,98,4.44,IS,1740008010
437,malvan,16.0667,73.4667,23.97,61,1,3.05,IN,1740008011
438,polyarnyy,69.1989,33.4478,-8.03,94,83,4.38,RU,1740008012
439,belle fourche,44.6714,-103.8522,-14.95,90,71,4.26,US,1740008014
440,necochea,-38.5473,-58.7368,21.84,44,19,5.17,AR,1740008015
441,laojunmiao,39.8333,97.7333,-7.43,46,2,2.25,CN,1740008016
442,rio grande,-32.035,-52.0986,22.63,82,49,7.8,BR,1740008017
443,nizhneangarsk,55.7833,109.55,-25.9,81,6,2.64,RU,1740008018
444,porto tolle,44.9497,12.3245,4.28,62,53,3.1,IT,1740008019
445,la carlota,10.4233,122.9208,26.59,77,91,2.67,PH,1740008020
446,mount gambier,-37.8333,140.7667,18.14,47,3,4.54,AU,1740007833
447,rikaze,29.25,88.8833,-6.76,28,49,2.02,CN,1740008023
448,helena valley southeast,46.6153,-111.9216,-11.92,67,0,0.0,US,1740008024
449,soio,-6.1349,12.3689,26.38,86,92,4.12,AO,1740008025
450,tadine,-21.55,167.8833,28.03,79,49,6.61,NC,1740008026
451,nema,57.5067,50.5011,-15.34,98,98,1.67,RU,1740008027
452,menongue,-14.6585,17.691,17.33,94,100,0.72,AO,1740008028
453,margate,51.3813,1.3862,8.16,84,100,0.45,GB,1740008029
454,sinah,36.809,43.0389,5.29,84,100,2.3,IQ,1740008030
455,saynshand,44.8824,110.1163,-14.14,49,44,2.24,MN,1740008032
456,smara,26.7384,-11.6719,13.67,81,0,6.24,EH,1740008033
457,yecapixtla,18.8833,-98.8667,22.05,41,100,0.68,MX,1740008034
458,ash shafa,21.0694,40.3119,9.14,87,14,1.29,SA,1740008035
459,san jose,37.3394,-121.895,17.3,75,75,5.14,US,1740007694
460,panama city beach,30.1766,-85.8055,11.12,97,100,4.63,US,1740008037
461,flying fish cove,-10.4217,105.6791,24.82,94,97,1.54,CX,1740008038
462,noumea,-22.2763,166.4572,28.9,99,97,7.5,NC,1740008039
463,chifeng,42.2683,118.9636,-10.85,47,0,2.0,CN,1740008040
464,dauphin,51.1494,-100.0502,-18.92,50,0,3.6,CA,1740008041
465,baiyin,36.5583,104.2081,-4.31,66,100,0.38,CN,1740008044
466,busembatia,0.7697,33.6131,18.36,74,18,1.64,UG,1740008045
467,akureyri,65.6835,-18.0878,6.96,70,40,4.63,IS,1740008046
468,saudarkrokur,65.7461,-19.6394,2.68,86,96,4.32,IS,1740008047
469,turaif,31.6725,38.6637,10.14,46,40,3.09,SA,1740008048
470,urangan,-25.3,152.9,26.24,57,10,7.61,AU,1740008049
471,cadillac,44.2519,-85.4012,-9.05,73,100,3.09,US,1740008050
472,port sudan,19.6175,37.2164,21.3,64,5,4.74,SD,1740008053
473,lompoc,34.6391,-120.4579,18.94,56,0,7.72,US,1740008054
474,lautoka,-17.6167,177.4667,29.92,66,75,0.0,FJ,1740008055
475,debre werk',10.6667,38.1667,14.47,61,14,1.64,ET,1740008056
476,idaho falls,43.4666,-112.0341,0.16,91,100,1.54,US,1740008057
477,zhumadian,32.9794,114.0294,4.53,66,92,3.11,CN,1740008058
478,maintirano,-18.0667,44.0167,26.05,86,100,2.03,MG,1740008060
479,montrose,38.4166,-108.2673,0.61,42,99,1.03,US,1740008061
480,lodja,-3.4833,23.4333,20.87,95,86,0.67,CD,1740008062
481,tugulym,57.0591,64.6425,-25.13,100,40,1.35,RU,1740008063
482,rongelap,11.1635,166.8941,26.99,78,100,5.65,MH,1740008064
483,darzab,35.9774,65.3783,1.56,71,28,1.78,AF,1740008065
484,imbituba,-28.24,-48.6703,21.88,96,100,2.58,BR,1740008066
485,la passe,45.5549,-0.8967,10.33,84,53,2.21,FR,1740008067
486,san luis de la loma,17.2706,-100.8939,27.23,66,100,0.74,MX,1740008068
487,rovereto,45.8896,11.0387,3.09,85,85,0.56,IT,1740008069
488,coxim,-18.5067,-54.76,24.88,80,71,0.98,BR,1740008071
489,khandyga,62.6667,135.6,-34.02,100,99,0.82,RU,1740008072
490,la toma,-33.0526,-65.6238,23.93,42,2,5.16,AR,1740008073
491,barreirinhas,-2.7469,-42.8264,24.21,93,57,2.94,BR,1740008074
492,carutapera,-1.195,-46.02,24.37,94,100,2.27,BR,1740008075
493,hasaki,35.7333,140.8333,3.91,40,1,3.0,JP,1740008076
494,uvira,-3.4067,29.1458,22.93,74,49,0.55,CD,1740008077
495,pochep,52.9336,33.4464,-10.57,93,12,2.71,RU,1740008078
496,bonthe,7.5264,-12.505,24.85,87,81,1.98,SL,1740008079
497,jiuquan,39.7432,98.5174,-5.52,42,81,1.22,CN,1740008081
498,n'zeto,-7.2312,12.8666,26.03,86,97,3.26,AO,1740008082
499,grand falls-windsor,48.9332,-55.6649,-7.34,90,53,3.11,CA,1740007806
500,sheridan,44.8333,-106.9173,-6.44,60,0,0.0,US,1740008084
501,bodo,67.28,14.405,3.21,76,75,9.77,NO,1740008085
502,as sulayyil,20.4607,45.5779,18.26,48,77,3.36,SA,1740008086
503,grande prairie,55.1667,-118.8027,-16.9,66,100,1.54,CA,1740007994
504,la sarre,48.8002,-79.1996,-12.03,95,100,3.25,CA,1740008088
505,lively,46.4334,-81.1498,-10.55,76,99,1.19,CA,1740008090
506,kasempa,-13.4584,25.8338,18.22,99,100,1.99,ZM,1740008091
507,midland,31.9974,-102.0779,-4.86,54,100,5.14,US,1740008026
508,nzega,-2.479,29.5564,13.61,76,30,2.41,RW,1740008093
509,kavieng,-2.5744,150.7967,28.92,71,100,3.49,PG,1740008094
510,tsarevo,42.1667,27.85,-2.34,81,93,4.12,BG,1740008095
511,ekibastuz,51.6667,75.3667,-14.01,94,100,1.9,KZ,1740008096
512,lepsy,46.235,78.9456,-11.6,90,37,2.28,KZ,1740008097
513,obock,12.25,43.0833,17.51,87,37,4.34,DJ,1740008098
514,centenario,-38.8043,-68.14,34.86,29,0,0.0,AR,1740008099
515,chumphon,10.3333,98.8333,22.46,94,55,1.32,TH,1740008101
516,eydhafushi,5.1033,73.0708,27.02,66,0,3.66,MV,1740008102
517,pisco,-13.7,-76.2167,23.03,78,0,7.2,PE,1740008103
518,chunskiy,56.0815,99.6342,-30.68,100,83,1.79,RU,1740008104
519,tumayr,25.7039,45.868,16.93,33,79,5.53,SA,1740008105
520,semnan,35.5729,53.3971,5.69,41,99,2.52,IR,1740008106
521,qa'en,33.7265,59.1844,3.26,51,59,1.07,IR,1740008107
522,nagqu,31.5,92.0,-10.22,41,89,2.41,CN,1740008108
523,aur,8.1499,171.1687,27.22,75,94,7.99,MH,1740008109
524,changling,44.2653,124.0005,-16.29,93,23,1.84,CN,1740008111
525,gasa,31.5,34.4667,15.07,71,36,6.29,PS,1740008112
526,bushehr,28.9684,50.8385,17.05,67,40,4.12,IR,1740008113
527,barentu,15.1139,37.5928,22.66,47,88,1.93,ER,1740008114
528,labis,2.385,103.021,23.41,95,96,1.02,MY,1740008115
529,singkil,-7.9855,111.4161,24.48,92,100,1.75,ID,1740008116
530,dehloran,32.6941,47.2679,14.15,31,52,2.83,IR,1740008117
531,whakatane,-37.9585,176.9854,23.22,63,14,4.25,NZ,1740008118
532,gordonvale,-17.0936,145.7842,28.38,70,97,2.37,AU,1740008119
533,puerto deseado,-47.7503,-65.8938,13.76,63,56,8.03,AR,1740008121
534,azangaro,-14.9167,-70.2167,7.04,80,69,1.5,PE,1740008122
535,fort st. john,56.2499,-120.8529,-16.06,66,75,3.09,CA,1740008123
536,kourou,5.1552,-52.6478,25.01,85,99,4.61,GF,1740008124
537,cadale,2.7603,46.3222,25.37,81,74,7.8,SO,1740008125
538,itoman,26.1247,127.6694,15.05,61,75,4.63,JP,1740008126
539,amungan,15.3652,119.9582,26.5,68,98,1.49,PH,1740008127
540,yeraliyev,43.2,51.65,0.4,95,98,8.72,KZ,1740008128
541,sodankyla,67.4167,26.6,-11.97,95,84,1.65,FI,1740008129
542,ciudad lazaro cardenas,17.9583,-102.2,26.75,70,100,1.26,MX,1740008130
543,fereydunshahr,32.941,50.121,-10.77,34,53,2.25,IR,1740008132
544,carbonear,47.7332,-53.2148,1.8,90,91,5.49,CA,1740008133
545,tirumullaivasal,11.2333,79.8333,22.71,83,0,1.82,IN,1740008134
546,korla,41.7597,86.1469,-1.4,48,98,4.19,CN,1740008136
547,newman,37.3138,-121.0208,18.36,61,51,2.68,US,1740008137
548,yamada,39.4667,141.95,0.83,50,37,2.14,JP,1740008138
549,sidi khaled,34.387,4.9879,14.05,53,100,2.0,DZ,1740008139
550,rumphi,-11.0186,33.8575,18.84,94,100,0.84,MW,1740008141
551,pechora,65.1472,57.2244,-9.01,92,100,5.6,RU,1740008142
552,khabarovsk,48.4808,135.0928,-18.11,78,0,1.0,RU,1740008143
553,gizo,-8.103,156.8419,27.73,75,100,4.72,SB,1740008144
554,rabo de peixe,37.8,-25.5833,17.77,99,75,11.83,PT,1740008145
555,enoch,37.7733,-113.0244,12.3,27,0,1.34,US,1740008146
556,pagar alam,-4.0167,103.2667,20.08,98,100,0.42,ID,1740008147
557,paracuru,-3.41,-39.0306,25.3,89,100,3.2,BR,1740008148
558,zhaotong,27.3167,103.7167,2.34,96,100,2.67,CN,1740008149
559,jamiltepec,16.2833,-97.8167,24.91,64,100,2.01,MX,1740008150
560,fortaleza,-3.7227,-38.5247,27.9,89,75,1.03,BR,1740008152
561,ivdel',60.6911,60.4206,-25.21,98,30,1.66,RU,1740008153
562,antofagasta,-23.65,-70.4,19.6,88,53,2.32,CL,1740008154
563,le poinconnet,46.7641,1.7179,9.94,87,0,4.12,FR,1740008155
564,ghat,24.9647,10.1728,18.73,20,0,2.33,LY,1740008156
565,coari,-4.085,-63.1414,23.06,95,74,0.58,BR,1740008157
566,enterprise,36.0252,-115.2419,18.98,17,75,3.09,US,1740008159
567,el granada,37.5027,-122.4694,16.77,82,75,8.23,US,1740008161
568,kirovs'k,48.6375,38.6428,-13.19,86,34,1.47,UA,1740008162
569,wotho,10.1657,166.0102,27.09,78,100,6.5,MH,1740008163
570,kapit,2.0167,112.9333,23.8,96,97,0.27,MY,1740008164
571,kabalo,-6.05,26.9167,21.11,96,62,0.37,CD,1740008165
572,chebba,35.2372,11.115,14.19,80,100,2.9,TN,1740008166
573,tabou,4.423,-7.3528,26.17,87,89,0.6,CI,1740008169
574,cookeville,36.1628,-85.5016,-3.16,76,100,1.54,US,1740007912
575,tasqala,51.1167,50.3167,-21.39,97,26,1.73,KZ,1740008171
576,wyoming,43.0002,-107.5009,-5.5,74,66,0.83,US,1740008172
577,sona,45.4388,10.8255,0.47,82,40,1.54,IT,1740008173
578,rusk,31.796,-95.1502,-4.71,80,100,3.6,US,1740008174
579,raja,8.4596,25.678,25.55,23,44,1.36,SS,1740008175
